persevere#v. 坚忍#pE:si5viE
pedigre#n. 家谱，纯种系谱#
doctrinaire#n. 空论家，adj. 教条的，迂腐的 #dCktri5neE
surefire#adj. 一定会发生的，定成功的#5FuEfBiE
crossfire#n. 交叉火力#
sapphire#n. 青玉，蓝宝石，adj. 天蓝色的 #5sAfBiE
mire#n. 泥沼，困境#5mBiE
quagmire#n. 沼泽地，困境#5kwAgmBiE
repertoire#n. （剧团等）常备剧目#5repEtwB:
vampire#n. 吸血鬼#5vAmpBiE
umpire#n. 裁判，v. 对…进行仲裁#5QmpBiE
spire#n. （教堂）尖顶，尖塔，高点#5spBiE
spire#n. 幼叶，幼苗 v. 耸立，长芽#5spBiE
transpire#v. 发生，蒸发，泄露#trAns5pBiE
conspire#v. 阴谋，谋叛#kEn5spBiE
expire#v. 期满，去世#iks5pBiE
tire#v. 梳理，打扮#5tBiE
satire#n. 讽剌（作品）#5sAtBiE
attire#v. 穿着，装扮 n. 衣服#E5tBiE
genre#n. （文艺的）类型#VB:Nr
ore#n. 矿，矿石#C:
bore#n./v. 钻孔，令人厌烦的人#bC:
score#n. 乐谱#skC:
adore#v. 崇拜，热爱#E5dC:
gore#n. 凝血，血块#gC:
semaphore#n. 臂式号志，信号等#5semEfC:
lore#n. 知识，全部传说#lC:
galore#n. 丰富 adv. 丰富地#gE5lC:
folklore#n. 民俗学，民间传说#5fouklC:
implore#v. 哀求，恳求#im5plC:
explore#v. 探险，探索#iks5plC:
carnivore#n. 食肉动物#5kB:nivC:
bizarre#adj. 奇异的，古怪的#bi5zB:
sceptre#n. 权杖，君权#
lustre#n. 光亮，光泽#5lQstE
lackluster#adj. 无光泽的，呆滞的#
outre#adj. 奇怪的，荒诞的#5u:trei
sinecure#n. 挂名差事，闲职#5sBinikjuE
epicure#n. 美食家#5epikjuE
obscure#adj. 难解的，不清楚的v. 隐藏，使…模糊 #Eb5skjuE
prefigure#v. 预示，预想#pri:5figju
transfigure#v. 美观，改观#trAns5figjE
abjure#v. 誓绝，弃绝#Eb5dVuE
adjure#v. 郑重敦促（恳请）#E5dVuE
conjure#v. 变魔术，变戏法#5kQndVE7 kEn5dVuE
conjure#v. 请求，祈求#5kQndVE7 kEn5dVuE
perjure#v. 作伪证，发假誓#5pE:dVE
lure#n. 诱惑力，引诱#ljuE
allure#v. 引诱，n. 诱惑力#E5ljuE
demure#adj. 严肃的，矜持的#di5mjuE
immure#v. 监禁#i5mjuE
tenure#n. 任期，终身职位#5tenjuE
overmeasure#n. 过量，剩余#5ouvE5meVE
erasure#n. 擦掉，擦痕#i5reiFE
cocksure#adj. 过分自信的，独断的#5kCk5FuE
censure#n./v. 责难，非难#5senFE
closure#n. 关闭，中山#klouVE
enclosure#n. 圈地，围占#in5klEuVE
cynosure#n. 注意的焦点#5sBinEFuE
composure#n. 镇静，沉着，自若#kEm5pEuVE
discomposure#n. 失态，慌张#diskEm5pouVE
reassure#v. 使安心，安慰#ri:E5FuE
fissure#n. 裂缝，裂隙#5fiFE
caricature#n. 讽刺画，滑稽模仿#kArikE5tjuE
candidature#n. 候选人的资格#5kAndEdEtFE
ligature#n. 绑缚之物（尤指系住血管以免失血的线） #5ligEtFuE
miniature#n. 小画像，缩影#5minjEtFE
nomenclature#n. 术语，命名系统#5noumEnkleitFE
legislature#n. 立法机关#5ledVisleitFE
stature#n. 身高，身材#5stAtFE
fracture#n. 骨折，折断，裂口#5frAktFE
conjecture#n./v. 推测，臆测#kEn5dVektFE
stricture#n. 谴责，严厉，束缚#5striktFE
puncture#n. 刺孔，穿孔 v. 刺穿，刺破 #5pQNktFE
expenditure#n. 消耗，支出#iks5penditF
forfeiture#n. （名誉等）丧失#5fC:fitFE
discomfiture#n. 狼狈，难堪#dis5kQmfitFE
divestiture#n. 剥夺，脱衣#dBi5vestitFE7 di-
investiture#n. 任职仪式，授权仪式#in5vestitFE
apiculture#n. 养蜂业#5eipikQltFE
olericulture#n. 蔬菜学#5ClEri`kQltFE
horticulture#n. 园艺学#hC:ti5kQltFE
denture#n. 假牙#5dentFE
indenture#n. 契约，合同#in5dentFE
rapture#n. 狂喜，极高兴#5rAptFE
enrapture#v. 使狂喜，使高兴#in5rAptFE
scripture#n. 经文，圣典，权威著作#5skriptFE
rupture#n./v. 破裂，断裂#5rQptFE
aperture#n. 孔隙，窄的缺口#5ApEtjuE
overture#n. 前奏曲、序曲#5ouvEtFuE
torture#n. 酷刑，折磨v. 对…施以苦刑 #5tC:tFE
vesture#n. 衣服，覆盖物#5vestFE
imposture#n. 冒名顶替，欺骗#im5pCstFE
suture#n. 缝线 v. 缝合#5sjutFE
texture#n. 质地，结构#5tekstFE
azure#adj. 天蓝色的 n. 碧空#AVE
maneuvre#n./v. （军队）调遣，策略，操纵 #
byre#n. 牛栏，牛棚#5bBiE
pyre#n. 火葬柴堆#5pBiE
abase#v. 贬抑，使卑下#E5beis
debase#v. 贬低，贬损#di5beis
surcease#n. 终止，停止#sE:5si:s
lease#n. 租约，租期，v. 出租#li:s
appease#v. 使平静，安抚#E5pi:z
crease#n. 折缝，皱痕#kri:s
chase#v. 雕镂，追捕#tFeis
purchase#n. 支点(阻止东西下滑)#5pE:tFEs
blase#adj. 对享乐感到厌倦的，无动于衷的 #5blB:zei
erase#v. 擦掉，抹去#i5reiz
phrase#n. 警句，乐句，短语#freiz
metaphrase#n. 直译#5metEfreiz
obese#adj. 极肥胖的#Eu5bi:s
incise#v. 切，切割#in5sBiz
concise#adj. 简洁的#kEn5sBis
excise#v. 切除，删去#ek5sBiz
merchandise#n. 商品，货品#5mE:tFEndBiz
enfranchise#v. 给予选举权，释放(奴隶)#in5frAntFBiz
disfranchise#v. 剥夺…的权力（尤指选举权） #5dis5frAntFBiz
valise#n. 旅行袋，手提旅行箱#vE5li:z7 -i:s
compromise#v. 妥协，危害#5kCmprEmBiz
surmise#n./v. 推测，猜测#sE:mBiz
poise#v. 使相等，使平衡 n. 泰然自若，信心 #pCiz
turquoise#n. 绿松石，adj. 碧绿的#5tE:kwCiz
apprise#v. 通知，告诉#E5prBiz
treatise#n. 论文#5tri:tiz
expertise#n. 专技，专业知识#ekspE5ti:z
mortise#n. 榫眼 v. 用榫接合#5mC:tis
chastise#v. 严厉惩罚，遣责#tFAs5tBiz
disguise#v. 假扮，掩饰#dis5gBiz
improvise#v. 即席而作#5imprEvBiz
stepwise#adj./ad v. 逐步的/地#5stepwBiz
repulse#v./n. 驱逐，击退，厌恶#ri5pQls
impulse#n. 冲动，刺激#5impQls
convulse#v. 使震动，震惊#kEn5vQls
incense#n. 香，香味 v. 激怒#5insens7 in5sens
offense#n. 错事，得罪#E5fens
immense#adj. 极大的，无限的#i5mens
recompense#v. 报酬，赔偿#5rekEmpEns
suspense#n. 悬念，悬疑，挂念#sEs5pens
rinse#v. 以清水冲洗，漂洗#rins
verbose#adj. 冗长的，罗嗦的#vE:5bEus
bellicose#adj. 好战的，好斗的#5belikEus
jocose#adj. 开玩笑的，引人发笑的#dVEu5kEus
glucose#n. 葡萄糖#5glu:kous
dose#n. （药）剂量，一剂#dEus
overdose#n. （药物）过度剂量#5ouvEdous
grandiose#adj. 浮夸的，夸大的#5grAndiEus
otiose#adj. 不必要的，多余的#5ouFious
foreclose#v. 排除，取消抵押品的赎回权 #fC:5klous
rimose#adj. 裂缝的，多裂口的#5rBimous
lachrymose#adj. 好流泪的，引人落泪的#5lAkrimous
footloose#adj. 自由自在的，无拘束的#5futlu:s
vamoose#v. 匆匆离开#vE5mu:s
noose#n. 绳套，绞索（刑）#nu:s
papoose#n. 幼儿，背婴儿的袋子#pE5pu:s
pose#v. 摆姿势，造作#pEuz
juxtapose#v. 并排，并置#dVQkstE5pouz
depose#v. 免职，废黜#di5pEuz
repose#v. 躺着休息，安睡#ri5pEuz
adipose#adj. 脂肪多的#5Adipous
impose#v. 征税，强加#im5pEuz
superimpose#v. 加在上面，附加#5sju:pErim5pEuz
decompose#v.（使）腐烂#di:kEm5pEuz
discompose#v. 使失态，慌张#diskEm5pEuz
interpose#v. 置于…之间，使介入#intE(:)5pEuz
morose#adj. 脾气坏的，不高兴的#mE5rous
comatose#adj. 昏迷的#5kCmEtous
lapse#n. 失误，（时间等）流逝#lAps
elapse#v. (光阴)消逝#i5lAps
relapse#n./v. 旧病复发，再恶化#ri5lAps
synapse#n. 突触（指一个神经元的轴突接触并影响另一个神经元?#sin5Aps
eclipse#n. （日，月）蚀，名声缺落，失势 #i5klips
ellipse#n. 椭圆(形)#i5lips
glimpse#n./v. 瞥见，看一眼#glimps
hoarse#adj. 嘶哑的，粗嗄的#hC:s
parse#n./v. 从语法上分析#pB:s
sparse#adj. 稀少的，贫乏的#5spB:s
immerse#v. 浸入，沉浸于#i5mE:s
intersperse#v. 散布，点缀#intE5spE:s
terse#adj. 简洁的，简明的#tE:s
verse#n. 活力，生命力，诗歌#vE:s
averse#adj. 厌恶的，反对的#E5vE:s
traverse#v. 横过，扫过#5trAvE:s
obverse#n. 正面#5CbvE:s
reverse#n. 反面，相反v. 倒车，反转 #ri5vE:s
diverse#adj. 不同的，种种的#dBi5vE:s
inverse#adj. 相反的，倒转的#in5vE:s
perverse#adj. 刚愎自用的，故意作对的#pE5vE:s
remorse#n. 懊悔，悔恨#ri5mC:s
reimburse#v. 偿还#riim5bE:s
disburse#v. 支付，支出#dis5bE:s
recourse#n. 求助，求援#ri5kC:s
discourse#n. 演讲，论述#dis5kC:s
impasse#n. 僵局，死路#i5pAs
largesse#n. 慷慨援助，施舍#5lB:dVes
finesse#n. 技巧、计谋、手段#fi5nes
clause#n. 从句，文件条款#klC:z
abuse#n./v. 辱骂，滥用#E5bju:z7 E5bju:s
disabuse#v. 打消（某人）的错误念头，纠正 #disE5bju:z
danseuse#n. 芭蕾舞女演员#dB:5sE:z
diffuse#v. 散布，（光等）漫射adj. 漫射的，散漫的 #di5fju:z
suffuse#v. （色彩等）弥漫，染遍#sE5fjuz
infuse#v. 灌输，使…充满#in5fju:z
profuse#adj. 很多的，浪费的#prE5fju:s
superfuse#v. 使…过冷#5sju:pE5fju:z7 5su:-
transfuse#v. 输血，充满#trAns5fju:z
recluse#n. 隐士 v. 隐居#ri5klu:s
muse#v. 沉思，冥想#mju:z
hypotenuse#n. （直角三角形的）斜边#hBi5pCtnju:s
douse#v. 把…浸入水中，用水泼#dBus
storehouse#n. 宝库，见识广博之人#5stC:hBus
greenhouse#n. 花房，温室#5gri:nhBus
espouse#v. 支持，拥护#is5pBuz
carouse#n./v. 狂饮寻乐#kE5rBuz
grouse#n. 松鸡v. 牢骚，诉苦#grBus
souse#v. 浸在水中，使湿透#sBus
ruse#n. 诡计adj. 狡猾的#ru:z
peruse#v. 细读，精读#pE5ru:z
abstruse#adj. 难懂的，深奥的#Ab5stru:s
obtuse#adj. 愚笨的，不锐利的#Eb5tju:s
contuse#v. 打伤，撞伤，挫伤#kEn5tju:z
browse#n./v. 吃嫩叶或草，浏览#brBuz
bate#v. 减少，降低，衰落#beit
abate#v. 减轻，降低#E5beit
rebate#n. 折扣，回扣#5ribeit
celibate#n./adj. 独身者，不结婚的#5selEbit
reprobate#v. 谴责，指责n./adj. 堕落的（人） #5reprEubeit
exacerbate#v. 加重，恶化#eks5AsEbeit
placate#v. 抚慰，平息(愤怒)#plE5keit
vacate#v. 空出#vE5keit
desiccate#v. （使）完全干涸，脱水#5desEkeit
defecate#v. 澄清，净化#5defEkeit
imprecate#v. 祈求降祸，诅咒#5impriket
eradicate#v. 根除，扑灭#i5rAdikeit
abdicate#v. 让位，辞职，放弃#Abdi5keit
vindicate#n. 为…平反，证明…正确#5vindikeit
adjudicate#v. 充当裁判，判决#E5dVu:dikeit
pontificate#v. 自大武断地做#pCn5tifikit
replicate#v. 重复，复制#5replikeit
implicate#v. 牵连（于罪行中）#5implikeit
supplicate#v. 恳求，乞求#5sQplikeit
explicate#v. 详细解说#5eksplikeit
fornicate#v. 私通#5fC:nikeit
prevaricate#v. 支吾其词，说谎#pri5vArikeit
divaricate#v. 分叉，分岐#dBi5vArikeit
fabricate#v. 捏造，制造#5fAbrikeit
intricate#adj. 复杂难懂的#5intrikit
extricate#v. 拯救，救出#5ekstrikeit
authenticate#v. 证明(某物)为真#C:5Wentikeit
decorticate#v. 剥...的皮#di5kC:tikeit
masticate#v. 咀嚼，把……磨成浆#5mAstEkeit
domesticate#v. 驯养（动物）#dE5mestikeit
prognosticate#v. 预测，预示#prEg5nCstikeit
rusticate#n. 过乡间生活#5rQstikeit
detoxicate#v. 除毒，解毒#di:5tC:ksikeit
intoxicate#v. 使醉，陶醉#in5tCksikeit
defalcate#v. 侵吞公款#di5fAlkeit
inculcate#v. 灌输，谆谆教诲#in5kQlket
truncate#v. 把（某物）截短，去尾#5trQNkeit
suffocate#v. （使）窒息而死#5sQfEkeit
dislocate#v. 使脱臼，把…弄乱#5dislEkeit
reciprocate#v. 答谢，回报#ri5siprEkeit
equivocate#v. 模棱两可地说，支吾其词 #i5kwivEkeit
demarcate#v. 划分，划界#5di:mB:keit
bifurcate#v. 分为二支，分叉#5bBifEkeit
confiscate#v. 没收，充公#5kCnfiskeit
expiscate#v. 查出，探出#
obfuscate#v. 使困惑，使迷惑#Cb5fQskeit
coruscate#v. 闪亮，闪光#5kB:Eskeit
sedate#adj. 安静的、镇静的#si5deit
antedate#v. （在信、文件上）写上较早日期，早于，先于 #5Anti5deit
elucidate#v. 阐明说明#i5lu:sideit
validate#v. 使…生效#5vAlideit
invalidate#v. 使无效力，证明无效#in5vAlideit
consolidate#v. 巩固，合并#kEn5sClideit
intimidate#v. 恐吓，协迫#in5timideit
liquidate#v. 清除，清偿#5likwideit
mandate#n. 命令，指令 v. 批准#5mAndeit
inundate#v. 淹没，泛滥#5inQndeit
permeate#v. 扩散，渗透#5pE:miet
delineate#v. 描画(轮郭)#di5linieit
procreate#v. 生育，生殖，产生#5proukieit
nauseate#v. 使作呕，使厌恶#5nC:sieit
agate#n. 玛瑙#5AgEt
propagate#v. 繁殖，传播#5prCpEgeit
divagate#v. （文章或谈话）离题，漂泊 #5dBivEgeit
delegate#n. 代表#5deligeit
relegate#v. 降级，贬谪#5religeit
negate#v. 取消，否认#ni5geit
segregate#v. 隔离#5segrigeit
aggregate#v. 集合，合计#5Agrigeit
congregate#v. 聚集，集合#5kCNgrigeit
profligate#adj. 挥金如土的，n. 挥霍者#5prCfligit
colligate#v. 绑，束，缚，综合，概括#5kCligeit
fumigate#v. 以烟熏消毒#5fju:migeit
frigate#n. 护航舰，驱逐舰#5frigit
irrigate#v. 灌溉#5irigeit
mitigate#v. 减轻，缓和#5mitigeit
castigate#v. 惩治，严责#5kAstigeit
instigate#v. 发起，煽动#5instEgeit
promulgate#v. 颁布，传播#prC5mElgeit
elongate#v. 延长，伸长#5i:lCNgeit
homologate#v. 同意，批准#hE5mClEgeit
abrogate#v. 废止，废除#5AbrEugeit
derogate#v. 贬低，诽谤#5derEgeit
arrogate#v. 冒称具有……权力#5ArEugeit
interrogate#v. 审问，审讯#in5terEgeit
surrogate#n. 代替品，代理人#5sQrEgit
objurgate#v. 怒斥，谴责#5CbdVEgeit
expurgate#v. 净化，删去#5ekspE:geit
subjugate#v. 征服，镇压#5sQbdVugeit
corrugate#v. （使）起波浪形，起皱纹#5kB:Egeit
emaciate#v. 使瘦弱#i5meiFieit
depreciate#v. 贬低，贬值#di5pri:Fieit
enunciate#v. 发音，(清楚地)表达#i5nQnsieit
radiate#v. 发光，放热#5reidieit
irradiate#v. 使明亮，生辉#i5reidieit
mediate#v. 调停#5midieit
repudiate#v. 拒绝，抛弃#ri5pjudieit
retaliate#v. 报复，反击#ri5tAlieit
conciliate#v. 安抚，调和#kEn5silieit
affiliate#v. 加入，联合#E5filieit
humiliate#v. 使屈辱，使丢脸#hju(:)5milieit
palliate#v. 减轻（痛苦），掩饰（罪行） #5pAlieit
calumniate#v. 诽谤，中伤#kE5lQmnieit
opiate#n. 安眠药，鸦片制剂#5oupiit
expiate#v. 赎罪，补偿#5ekspieit
inebriate#v. 使醉，n. 酒鬼，酒徒#i5ni:briit
excoriate#v. 撕去皮，严厉批评#eks5kC:rieit
appropriate#v. 拨款，盗用#E5prEupriit
expropriate#v. 充公，没收#eks5prouprieit
repatriate#v. （自异国）遣返#ri:5pAtrieit
expatriate#v. 驱逐出国，脱离国籍#eks5peitrieit
infuriate#v. 使（人）极为愤怒#in5fjuErieit
ingratiate#v. 逢迎，讨好#in5greiFieit
satiate#v. 使饱足，生腻#5seiFieit
propitiate#v. 讨好，抚慰#prE5piFieit
vitiate#v. 削弱，损害#5viFieit
substantiate#v. 证实，确证#sEb5stAnFieit
instantiate#v. 举例说明#in5stAnFieit
obviate#v. 排除（困难）#5Cbvieit
deviate#v. 越轨，脱离#5di:vieit
alleviate#v. 缓和，减轻#E5li:vieit
asphyxiate#v. （使）无法呼吸，窒息而死 #As5fiksieil
escalate#v. (战争等)升级，扩大，上升 #5eskEleit
palate#n. 上腭，口味，爱好#5pAlit
ablate#v. 切除，腐蚀掉#Ab5leit
interrelate#v. 互相关连，相关#intEri5leit
correlate#n. 相关的事物#5kCrileit
conflate#v. 合并#kEn5fleit
dilate#v. （身体某部位）张大，扩大#dBi5leit
invigilate#v. 监考.#in5vidVileit
annihilate#v. 消灭#E5nBiEleit
assimilate#v. 同化，吸收#E5simileit
ventilate#v. 使…通风，透风#5ventileit
mutilate#v. 残害，切断#5mju:tileit
flagellate#v. 鞭打，鞭笞#5flAdVeleit
vacillate#v. 游移不定，踌躇#5vAsileit
refocillate#v. 使振作精神#ri:5fCsileit
oscillate#v. 摆动，犹豫#5Csileit
titillate#v. 使觉得痒，使…兴奋，使愉快 #5titileit
scintillate#v. 闪烁、（淡吐）流露机智#5sintileit
collate#v. 对照，核对#kC5leit
decollate#v. 斩首，杀头#di5kCleit
bullate#adj. 胀大的#5bulit7 5bQl-
percolate#v. 过滤出，渗透#5pE:kEleit
inviolate#adj. 未受侵犯的，纯洁的#in5vBiElit
immolate#v. 牺牲，焚祭#5imElet
extrapolate#v. 预测，推测#eks5trApEleit
interpolate#v. 加入(额外的事)，窜改#in5tE:pEleit
prolate#adj. 延长的，扩大的#5prouleit
desolate#adj. 荒凉的，被遗弃的#5desElit
insolate#v. 使曝晒#5insEleit
contemplate#v. 深思，（严肃）注视#5kCntempleit
slate#n. 石板，候选人名单v. 提名#sleit
legislate#v. 制定法律#5leedVisleit
confabulate#v. 闲谈，讨论#kEn5fAbjuleit
perambulate#v. 巡行，巡视，漫步#pE5Ambjuleit
ejaculate#v. 突然叫出或说出，射出#i5dVAkjuleit
immaculate#adj. 洁净的，无瑕的#i5mAkjuleit
peculate#v. 挪用（公款）#5pekjEleit
speculate#v. 沉思，思索，投机#5spekjuleit
articulate#v. 清楚说话，接合#B:5tikjulit
gesticulate#v. 做手势表达#dVes5tikjuleit
inoculate#v. 预防注射#i5nCkjuleit
emasculate#v. 阉割，使…无力#i5mAskjuleit
osculate#v. 接触，共有#5Cskjuleit
adulate#v. 谄媚，奉承#5Adjuleit
stridulate#v. （昆虫）唧唧鸣叫#5stridjuleit
undulate#v. 波动，起伏#5Qndjuleit
modulate#v. 调整（音的强弱），变调#5mCdjuleit
coagulate#v. 凝结，使凝结#kou5Agjuleit
regulate#v. 管制，调整#5regjuleit
jugulate#v. 扼杀，刎颈自尽#5dVQgjuleit
pullulate#v. 繁殖，剧增，发芽，发展 #5pQljuleit
emulate#v. 努力赶上或超越#5emjuleit
simulate#v. 假装，模仿#5simjuleit
dissimulate#v. 隐藏、掩饰#di5simjuleit
formulate#v. 公式化，系统表达#5fC:mjuleit
accumulate#v. 积聚，积累#E5kju:mjuleit
granulate#v. 使成颗粒#5grAnjuleit
stipulate#v. 要求以…为条件，约定#5stipjuleit
copulate#v. 交配，接合，连系#5kCpjuleit
insulate#v. 使绝缘，使隔离#5insjuleit
encapsulate#v. 装入胶囊，压缩#in5kApsEleit
capitulate#v. （有条件地）投降。#kE5pitjuleit
recapitulate#v. 扼要重述#rikE5pitjuleit
postulate#v. 假定，要求#5pCstjuleit
expostulate#v. (对人或行为的)抗议，告诫 #iks5pCstFEleit
amalgamate#v. 合并，混合#E5mAlgEmeit
stalemate#n. 和棋局面，僵局#5steil5meit
decimate#v. 毁掉大部分，大量杀死#desi5meit
sublimate#v. （使）升华，净化#5sQblimeit
inanimate#adj. 无生命的#in5Animit
primate#n. 灵长类(动物)#5prBimit
legitimate#adj. 合法的，正当的#li5dVitimit
illegitimate#adj. 不合法的，私生的#ili5dVitiimit
ultimate#adj. 最后的，最终的#5Qltimit
penultimate#adj. 倒数第二的#pe5nQltimEt
intimate#v. 暗示#5intimit
intimate#adj. 亲密的 n. 密友#5intimit
proximate#adj. 最接近的，直接的#5prCksimeit
approximate#adj. 大约的，估计的#E5prCksimit
checkmate#n. （象棋中）被将死时王的位置，完全失败 #5tFek5meit
gemmate#v. 发芽 adj. 有芽的，发芽生殖的 #5dVemit75dVemeit
consummate#adj. 完全的，完美的v. 完成 #kEn5sQmit
catenate#v. 连接，连续#5kAtEneit
concatenate#v. 连结，连锁#kCn5kAtineit
rejuvenate#v. 使返老还童，回春#ri5dVu:vineit
magnate#n. 财主，巨头#5mAgneit
impregnate#v. 怀孕，使充满#
cognate#adj. 同词源的，同类的#5kCgneit
vaticinate#v. 预言，预告#vE5tisineit
lancinate#v. 刺、戳#5lB:nsineit
fascinate#v. 迷惑，迷住#5fAsineit
subordinate#adj. 附属的n. 部下，下属 #sE5bC:dEnit
insubordinate#adj. 不服从的，反抗的#insE5bC:dnit
emanate#v. 发出(气味)，流散#5emEneit
inordinate#adj. 过度的，过份的#i5nE:dinit
pollinate#v. 给……授粉#5pClineit
laminate#v. 切成薄板（片）#5lAmineit
foraminate#adj. 有孔的#fE5rAminit
effeminate#adj. 柔弱的，缺乏勇气的 #i5feminit
disseminate#v. 散布，传播#di5semineit
eliminate#v. 除去，淘汰#i5limineit
recriminate#v. 反责，反控#ri5krimEneit
incriminate#v. 连累，牵连#in5krimE5net
indiscriminate#adj. 不加选择的#indis5kriminit
fulminate#v. 猛烈抨击，严厉谴责#5fQlmEnet
abominate#v. 痛恨，痛恶#E5bCmineit
denominate#v. 命名，取名#di5nCmineit
germinate#v. 发芽，发展#5dVE:mineit
terminate#v. 终止，结束#5tE:mineit
exterminate#v. 消灭，灭绝#eks5tE:mineit
ruminate#v. 反刍，再嚼，深思#5r:mineit
indoctrinate#v. 灌输思想#in5dCktrineit
procrastinate#v. 耽搁，拖延#prEu5krAstineit
obstinate#adj. 固执的，倔强的#5Cbstinit
innate#adj. 生来的，天赋的#i5neit
connate#adj. 同源的，先天的#5kCneit
neonate#n. 初生婴儿#5ni:Eneit
compassionate#adj. 有同情心的#kEm5pAFEnit
dispassionate#adj. 平心静气的#dis5pAFEnit
affectionate#adj. 挚爱的#E5fekFnit
impersonate#v. 模仿，扮演#im5pE:sEneit
detonate#v. （使）爆炸，引爆#5detouneit
incarnate#adj. 具有肉体的，化身的#in5kB:neit
reincarnate#v. 使化身，转生#ri:in5kB:neit
hibernate#v. 冬眠，蛰伏#5hBibEneit
ornate#adj. 华美的，充满装饰的#C:5neit
importunate#adj. 不断要求的，急切的#im5pC:tFEnit
inchoate#adj. 刚开始的，未发展的#in5koueit
anticipate#v. 预期，期待#An5tisipeit
emancipate#v. 解放，解除#i5mAnsipeit
dissipate#v. （使）驱散，浪费#5disipeit
exculpate#v. 开脱，申明无罪#5ekskQlpeit
syncopate#v. 词中省略，改变节奏#5siNkEpeit
extirpate#消灭，根除#5ekstE:peit
spate#n. 大批，大量，（水）泛滥#speit
karate#n. 空手道#kE5rB:ti
exhilarate#v. 使高兴#ig5zilEreit
disparate#adj. 迥然不同的，不可并论的 #5dispErit
vertebrate#adj. 脊椎动物#5vE:tibrit
invertebrate#n./adj. 无脊椎的（动物）#in5vE:tEbrit
calibrate#v. 量…口径，标准。#5kAlibreit
adumbrate#v. （对将来事件）预示#5AdQmbreit
lucubrate#v. 刻苦攻读，埋头苦干#5lu:kjubreit
crate#n. 篓，板条箱#kreit
desecrate#v. 玷辱，亵渎#5desikreit
execrate#v. 憎恶，咒骂#5eksikreit
hydrate#n. 水化物#5hBidreit
dehydrate#v. 除去水份，脱水#di:5hBidreit
aerate#v. 充气，让空气进入#5eiEreit
deaerate#v. 使除去空气#di:5eiEreit
berate#v. 猛烈责骂#bi5reit
deliberate#adj. 深思熟虑的v. 慎重考虑 #di5libErit
reverberate#v. 起回声，反响#re5vE:bEreit
lacerate#v. 撕裂，伤害#5lAsEreit
macerate#v. 浸软，消瘦#5mAsEreit
ulcerate#v. 溃烂，生恶疮#5QlsEreit
incarcerate#v. 下狱，监禁#in5kBrsEret
eviscerate#v. 取出肠及内脏#i5visEreit
inconsiderate#adj. 不体谅别人的#inkEn5sidErit
preponderate#v. （数量重要性）压倒超过#pri5pCndEreit
moderate#adj. 不过份的，有节制的 v. 减轻，节制 #5mCdErit
immoderate#adj. 无节制的，过度的#i5mCdEreit
vociferate#v. 大叫大嚷，叫喊#vou5sifEreit
proliferate#v. 激增，繁殖#prou5lifEreit
exaggerate#v. 夸张，夸大#ig5zAdVEreit
accelerate#v. 加速，催促#Ak5selEreit
decelerate#v. （使）减速#di:5selEreit
agglomerate#v. 凝聚，结块#E5glCmEreit
conglomerate#v. 集聚，集团#kEn5glCmErit
enumerate#v. 列举枚举#i5nju:mEreit
generate#v. 造成，产生#5dVenEreit
degenerate#v. 退步，堕落#di5dVenEreit
regenerate#adj. 改过自新的，新生的#ri5dVenEreit
venerate#v. 崇敬，敬仰#5venEreit
incinerate#v. 焚化，毁弃#in5sinEreit
exonerate#v. 免除责任，确定无罪#ig5zCnEreit
remunerate#v. 报酬，补偿#ri5mju:nEreit
temperate#adj. 自制的#5tempErit
intemperate#adj. 无节制的，放纵的#in5tempErit
exasperate#v. 激怒，使恼怒#ig5zB:spEreit
recuperate#v. 恢复（健康），复原#ri5kju:pEreit
vituperate#v. 痛斥，辱骂#vi5tju:pEreit
commiserate#v. 同情，怜悯#kE5mizEret
inveterate#adj. 积习已深的#in5vetErit
iterate#v. 重做，反复重申#5itEreit
reiterate#v. 重申，反复地说#ri:5itEreit
obliterate#v. 涂掉，擦掉#E5blitEreit
preliterate#adj. 无文字，社会的#pri:5litErit
illiterate#adj. 文盲的#i5litErit
adulterate#v. 掺假#E5dQltEreit
asseverate#v. 郑重声明，断言#E5sevEreit
grate#v. 磨碎，使人烦燥#greit
integrate#v. 使成整体#5intigreit
redintegrate#v. 恢复完整，更新#re5dintigreit
disintegrate#v. 分裂成小片，瓦解#dis5intigreit
emigrate#v. 自本国移居他国#5emigreit
denigrate#v. 污蔑，诽谤#5denigreit
ingrate#n. 忘恩负义的人#in5greit
irate#n. 发怒的.#5Bireit
pirate#n. 海盗,剽窃者 v. 掠夺#5pBiErit
elaborate#v. 详尽地说明，阐明#i5lAbErit
elaborate#adj. 精致的、复杂的#i5lAbErit
corroborate#v. 支持或证实，强化#kE5rCbEreit
perforate#v. 打洞#5pE:fEreit
invigorate#v. 鼓舞，激励#in5vigEreit
deteriorate#v. （使）变坏，恶化#di5tiEriEreit
corporate#adj. 团体的，共同的#5kC:pErit
incorporate#v. 合并，并入#in5kC:pEreit
electorate#n. (全体)选民#i5lektErit
prate#v. 瞎扯，胡说#preit
penetrate#v. 刺穿，渗入，了解#5penitreit
perpetrate#v. 犯罪，作坏事#5pE:pitreit
arbitrate#v. 仲裁，公断#5B:bitreit
infiltrate#v. 渗透，渗入#in5filtreit
sequestrate#v. 扣押，没收#si5kwestreit
magistrate#n. 地方保安官#5mAdVistrit
remonstrate#v. 抗议，规劝#ri5mCnstreit
prostrate#v. 平放，征服，使……衰弱#5prCstreit
